EC	log2_fold_change	valor_p_ajustado
3.2.1.39	9.27112466522811	1.99106695665775e-05
1.1.1.49	9.26992210866661	0.005246917175165999
3.5.1.14	9.142680793796579	7.15551904203206e-15
4.2.1.22	9.095051123232802	0.008047991465605
1.2.1.27	9.09127777547295	1.56334652460858e-07
1.11.1.7	9.06553168587507	2.8502771648206495e-08
4.2.1.11	9.05834697144209	9.68569630296221e-05
1.10.9.1	9.05221078342964	2.18517332428633e-11
3.1.1.3	9.043704615916859	2.79426697820635e-06
2.6.1.13	9.031116010397369	7.19448499362618e-06
3.4.19.9	9.00641721510993	9.61415674121782e-05
6.3.5.5	8.99231352157611	0.001122553841484
3.1.1.3	8.973241985592212	2.44340724245409e-05
2.4.1.15,3.1.3.12	8.964714225712552	0.004940558518483
3.4.21.89	8.92028284997249	4.569420586143879e-06
3.1.3.48	8.91330345811481	0.00034230201853600005
1.4.3.5	8.844304591423539	2.1140160703479198e-05
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	8.789297555721099	7.99045324948554e-17
2.7.1.23,2.7.1.86	8.717337921964821	0.0036434975712690003
4.3.1.24	8.62870433843957	0.0036405853132299997
1.11.1.7	8.59057300142293	1.8387486710536e-11
2.3.1.20,2.3.1.22	8.53935758677346	3.71221801684242e-08
3.5.3.12	8.53916722713596	0.002225398668205
1.1.1.49	8.526395414039401	0.006312685332197
3.1.3.16	8.50527203367125	9.32790510394443e-05
2.7.11.1	8.420708504326	3.63454348093608e-11
3.4.11.21	8.42010529458357	5.24150323169942e-06
3.1.13.4	8.41912270513186	0.004559826077845001
1.14.13.121	8.418767252214721	4.1105238100723295e-05
3.1.13.4	8.41784843464637	4.7414063936435495e-05
5.5.1.4	8.35843635549291	1.53878258603696e-05
1.10.9.1	8.33187776947801	1.67111981809434e-07
1.1.1.27	8.30761047310694	3.53667004666682e-05
2.6.1.13	8.29204337211641	0.00016852124905
1.1.1.82	8.27948298024147	1.9810725916914001e-07
1.1.1.81,1.1.1.29	8.22978917107605	5.00144134226118e-05
2.7.11.1	8.191036181912299	0.000732199902023
3.4.14.10	8.19102852211794	2.2047284997166202e-08
3.2.2.16	8.116838944097019	3.8771009751747904e-05
2.3.1.133	8.07950029683149	4.01739357873162e-06
1.1.1.23	8.055146025810549	4.77583676181909e-07
2.4.2.41	8.03960441170166	0.007855279573549
3.6.4.12	8.03474412401132	0.002223545013976
3.4.23.40	7.991498034126231	3.61070546119994e-07
1.6.99.3,1.6.5.3	7.9786563486991104	7.34127255773076e-05
2.7.11.1	7.93121851332502	0.0006589678327690001
2.8.1.2,2.8.1.1	7.92568041332394	0.0030287579571820003
2.3.1.61	7.919547692989429	3.86813190773395e-07
3.4.25.1	7.9152848784243295	2.84274873635604e-06
3.2.1.39	7.90933637510298	1.5985759987652e-08
3.5.1.9	7.90450371249138	6.21767253907607e-06
3.6.3.6	7.901665852191661	4.73880399620128e-08
2.7.6.1	7.854824610147589	1.1047052854998698e-07
4.3.1.24	7.840142634615701	0.000910765931388
3.1.3.16	7.82506978308693	0.006102949943015
2.4.1.46	7.81006877694492	2.55002852716606e-08
2.7.11.1	7.767281135783	0.0019984984528439997
3.4.22.34	7.76442699502931	0.005117787810727001
1.3.3.3	7.75454022608932	6.64102085072234e-07
1.1.1.195	7.73745550943252	0.000537079722291
3.4.22.16	7.70067992665954	1.5081120385860199e-15
3.4.16.5	7.70066624371145	0.000110564931834
3.4.22.16	7.678925559959331	1.83356321030219e-06
1.2.1.2	7.677873544112019	2.1153986590323503e-08
1.3.3.6	7.64379486126975	0.0006205971051590001
2.7.11.1	7.626150888461419	0.000369448480833
3.1.3.11	7.5659253961743795	8.629783057268441e-11
2.7.11.2	7.5471568656083	0.00073404609674
3.4.14.10	7.521625275824389	0.0023471960582199997
2.3.1.16	7.510587933611599	1.06500345407591e-05
3.4.16.2	7.50537979107429	5.91805805232458e-09
1.14.13.102	7.49836547199842	0.000618382735772
1.2.4.4	7.47644309697465	2.7257978468021e-06
2.4.1.221	7.410793319790749	1.50487128771866e-06
3.1.3.21	7.406581267355469	0.000157320206205
5.3.1.9	7.340815025646019	4.73880399620128e-08
3.6.4.13	7.33663693363562	2.8202715698907503e-05
2.3.1.51	7.302299973621089	0.0015571971987570002
1.5.1.20	7.2679881337972105	6.98765230176313e-05
3.3.2.10	7.26026312698306	0.000577539605616
3.1.1.3	7.188135980767269	8.142986482632059e-05
2.7.1.40	7.05784192943949	0.004020848624345
1.3.3.6	7.05152135149196	0.000553130763207
3.4.19.1	6.99597857784104	0.0018400463990609999
2.7.11.24	6.94969789477717	0.002395450386948
2.4.1.15,3.1.3.12	6.94874209373034	0.004654068847557999
3.6.1.3	6.895114839179139	0.0007681893433060001
1.4.3.3	6.86186235187201	0.001324339961006
3.1.1.1	6.85326430436443	1.92208716882472e-06
6.6.1.1	6.818383606100941	0.00665205299506
1.3.1.77	6.7893844501364	2.75272752043501e-21
3.1.2.22	6.7763727584099005	0.0030625294329240005
3.4.22.1	6.7179239024453	1.41205240262359e-05
5.4.99.30	6.66260033564381	0.0014322809317070001
3.3.2.10	6.52899558365381	0.000157511679458
1.14.13.121	6.520935416469589	4.11609012522259e-07
1.1.1.37	6.512696893204089	0.00042230480709699994
4.1.1.19	6.45175503068002	1.0619111369676401e-05
3.4.19.12	6.38870050559109	0.0022994045861960003
