EC	log2_fold_change	valor_p_ajustado
1.1.1.195	7.40822890970219	0.0012537706112510003
3.4.21.83	7.40618656150928	0.000377684968562
3.2.1.1,3.2.1.141	7.405756167122231	0.000123294491516
6.1.1.6	7.3617629619469	0.005575880608322
3.4.23.40	7.3478797793442405	1.71065861469681e-06
2.6.1.13	7.32480901553118	0.000249654105746
1.17.1.2	7.301218431410719	0.00046393901165699993
3.1.3.16	7.29742057384535	0.003432794958986
2.7.11.1	7.25625853673932	0.004597505194089001
2.3.1.20,2.3.1.158	7.217950745158809	0.00026442933187799996
3.4.22.41	7.21728117153031	2.1003812969854097e-16
3.4.14.10	7.192140898322589	9.348009101882709e-07
5.5.1.4	7.1874539021353305	0.00014783658303400002
3.1.27.1	7.166690626194019	0.0075203026936319995
3.5.1.9	7.159421697421581	2.76622833608705e-05
4.1.1.35	7.133894638327201	7.542564796793709e-07
3.4.17.11	7.12038727436741	0.002172292037576
3.1.1.3	7.055588073934421	0.0007954560272330001
1.5.1.20	7.00300801646458	5.63235003914489e-05
3.1.2.22	6.977268214819571	0.000651491141439
6.1.1.11	6.951835862738969	5.03025252348712e-07
3.4.23.12	6.9516294246398695	1.4661596539000598e-05
2.7.11.1	6.95086195755707	0.001265736644219
2.7.11.1	6.868672727049661	0.00022833818032700002
3.6.1.1	6.86835449416323	2.6087230849547298e-17
2.7.1.20	6.7967781168285795	2.0504235777988898e-07
3.1.1.3	6.7832305136831295	0.002705896837779
1.1.1.82	6.77350471893613	2.2818940208342003e-05
3.4.25.1	6.77096485134408	7.99577536520645e-06
3.4.22.14	6.74993235818719	9.53465790594916e-07
3.6.4.12	6.682417857986901	0.005648496171300999
3.4.23.12	6.66510929612325	0.006515053503957999
1.4.3.5	6.6611813492767205	0.001291749849036
2.7.1.40	6.646508068742981	0.002533647410168
2.7.6.1	6.64513437972896	7.839753064577969e-06
3.5.1.53	6.63235001711335	0.001266151565458
2.4.1.43	6.615896801691071	0.0016850231573660001
1.3.1.77	6.60048193656539	6.365478928720499e-20
4.1.1.20	6.576885297023701	0.001858623022754
3.4.19.1	6.55087912015465	0.0014298701594379999
1.14.13.121	6.539679504374259	0.0012537706112510003
5.3.3.2	6.522989644186651	0.002258647420907
1.1.1.22	6.5062775043880094	0.000159056942755
6.6.1.1	6.4317408641011	0.00368993253281
3.4.21.89	6.331986036826169	0.001291749849036
3.1.3.48	6.27535447640563	0.009167355478955
1.14.11.2	6.2304418138378095	0.008116608092416
3.4.11.21	6.214106619140849	0.0008432069434389999
5.3.1.16	6.2138933051292895	0.0032794723685039997
2.8.1.6	6.18390219730941	0.000537507975478
5.3.1.6	6.118346492172001	4.71754638145901e-05
3.4.16.5	6.0188046960722605	0.001976811005002
2.5.1.16	5.985180540144549	0.000210554029534
3.4.19.9	5.94365483014817	0.009302828738364
3.1.3.16	5.9388136483108305	0.004724327679515999
1.2.1.8	5.92955575762604	6.529450337755239e-09
3.5.1.14	5.91595572625757	1.8123318758248001e-06
2.7.11.1	5.90138296654521	0.005536588418155
2.4.1.46	5.84075879647967	4.6692547022643396e-05
2.7.11.1	5.83730185853644	0.002160830156534
2.4.1.15,3.1.3.12	5.815959334378981	0.0061891286007780015
2.7.11.24	5.80530346732131	0.0056965251888580004
3.4.25.1	5.7749898481803	0.00014783658303400002
5.2.1.8	5.700125189586281	2.9080320729485497e-05
4.1.2.13	5.68066712725263	0.002877471874562
6.1.1.22	5.60286278000268	0.0017898025539899998
2.3.1.23	5.593349062706389	0.00446412632224
2.8.1.8	5.591087724515821	0.005380920286744001
3.4.22.41	5.559224615142111	2.07238935883214e-08
1.1.1.27	5.54581304201184	0.005745991966408001
3.1.1.1	5.50904319977327	0.0047396640665919995
1.2.1.27	5.48385751795946	0.0025050490849579995
2.1.1.104	5.4148865684296394	0.002521993866802
4.4.1.5	5.395302793144669	9.09841959756777e-09
3.2.2.16	5.36627304357045	0.006475207294511999
3.2.1.51	5.328383293638559	0.0037137976658520003
2.4.1.25	5.31878903269939	0.0074709502413119995
2.3.2.5	5.31781223055185	0.005497518168835
2.3.1.20,2.3.1.22	5.2528849217049505	0.001289226141185
3.6.3.47	5.23885292032658	0.00634606560573
2.3.1.74	5.20026847889471	6.38133948350484e-07
3.3.2.10	5.1908289421248	0.001969786001797
2.3.1.61	5.185840636965111	0.0013086979900439998
3.4.25.1	5.17467564633418	0.000661993132121
3.4.16.2	5.17079897068217	0.00011677331829999999
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	5.1380487478837304	0.000377684968562
6.3.2.19	5.1200361602577	0.00127118029822
1.6.5.3	5.08710574400863	0.00086801071289
1.5.3.17	5.08233597054834	0.002427649657731
3.1.4.11,4.6.1.13	5.020694552377731	0.00024041232679099998
1.3.1.42	5.01946360265548	0.008147338910535
3.1.1.3	4.98677829578857	0.009185486384318
3.4.25.1	4.94513454880245	0.00379875472188
3.4.23.12	4.83964517717705	0.0007595121092510001
3.4.23.40	4.79532487199121	0.003272321047176
2.3.1.133	4.76750250855164	0.008255833967916
1.5.1.3	4.63007147517183	0.002709330867408
1.2.1.12,1.2.1.13	4.59612753623846	0.000258826882252
3.1.3.16	4.56786550949251	0.008421443576033001
3.1.1.14	4.56149582690049	1.00557611860559e-05
1.14.11.9	4.53583913729796	0.0010128183253850002
1.3.1.72	4.48198425483268	0.008248578597996
